"","TRTFRIEND","TRTSPONLY","TRTCCC","TRTALONE","TRTFAMILY","TRCHILDNUM"
"918",0,0,0,720,0,0
"919",0,538,0,422,538,0
"920",0,445,0,545,445,0
"921",0,0,0,0,705,2
"922",60,0,30,60,110,3
"923",0,150,0,0,900,2
"924",0,60,0,155,150,2
"925",0,0,0,55,125,0
"926",0,0,10,40,355,2
"927",232,0,0,608,0,0
"928",0,280,0,485,355,0
"929",0,150,0,0,745,1
"930",115,309,59,295,384,0
"931",0,0,0,881,0,0
"932",0,0,0,260,610,0
"933",0,210,0,180,605,1
"934",0,0,0,264,696,2
"935",0,0,252,81,0,0
"936",0,0,0,617,0,0
"937",0,120,0,540,120,1
"938",0,1115,0,45,1115,0
"939",120,0,0,660,0,0
"940",0,0,0,870,0,0
"941",0,390,0,440,390,0
"942",0,0,0,820,60,0
"943",0,60,0,597,60,0
"944",0,180,0,295,425,1
"945",0,650,0,160,650,0
"946",0,420,0,0,420,0
"947",0,0,0,1100,0,0
"948",0,0,0,600,275,0
"949",150,0,0,510,0,0
"950",0,0,0,810,0,0
"951",0,0,0,0,120,1
"952",0,445,0,525,445,0
"953",0,341,0,594,341,0
"954",0,920,0,15,920,0
"955",0,200,0,75,350,0
"956",0,0,0,240,0,0
"957",0,0,0,250,650,3
"958",0,275,125,230,275,0
"959",0,130,0,237,130,0
"960",0,0,0,916,166,0
"961",0,15,30,60,155,1
"962",0,0,0,295,0,0
"963",0,450,55,5,505,0
"964",150,185,0,10,885,1
"965",480,30,0,510,540,1
"966",0,190,0,510,260,2
"967",0,0,0,675,0,0
"968",0,0,0,10,925,0
"969",0,75,45,190,245,2
"970",0,310,0,405,625,0
"971",0,0,0,478,334,3
"972",105,150,0,180,720,1
"973",0,318,0,62,318,0
"974",0,0,0,197,483,2
"975",0,0,0,330,480,4
"976",330,450,0,240,780,0
"977",0,0,0,900,0,0
"978",143,0,0,456,240,0
"979",0,0,0,105,0,0
"980",0,0,0,97,286,1
"981",0,15,0,135,90,1
"982",0,180,0,600,300,0
"983",0,430,0,150,430,0
"984",0,0,0,720,0,0
"985",0,0,40,115,0,0
"986",0,330,0,510,330,0
"987",420,90,0,320,90,0
"988",0,0,90,420,0,0
"989",15,0,0,205,590,2
"990",0,0,0,815,0,0
"991",0,125,0,805,140,0
"992",0,0,0,605,240,0
"993",0,270,0,570,270,0
"994",0,30,0,0,930,2
"995",0,515,0,0,810,0
"996",0,0,0,335,0,1
"997",0,0,0,296,515,2
"998",0,240,0,720,240,0
"999",330,0,0,480,0,0
"1000",585,0,0,0,840,1
"1001",0,0,0,840,0,0
"1002",0,0,0,900,0,0
"1003",0,270,0,660,270,0
"1004",0,0,0,491,0,0
"1005",0,0,0,670,0,0
"1006",0,0,0,320,0,0
"1007",0,0,180,507,235,0
"1008",0,204,0,35,259,1
"1009",0,440,0,460,440,0
"1010",0,260,0,185,560,1
"1011",0,225,0,540,285,0
"1012",0,0,0,660,0,0
"1013",0,435,0,240,435,0
"1014",0,0,0,330,0,0
"1015",5,150,8,222,230,1
"1016",0,0,0,160,320,0
"1017",0,410,0,448,482,0
"1018",0,0,0,264,297,7
"1019",0,240,0,110,240,0
"1020",0,0,0,150,1115,2
"1021",0,90,0,270,450,2
"1022",40,120,0,250,480,0
"1023",0,0,0,315,40,0
"1024",0,500,0,250,500,0
"1025",0,0,0,15,620,4
"1026",0,0,0,190,590,2
"1027",0,20,0,0,362,3
"1028",120,0,0,720,0,0
"1029",90,0,0,880,0,0
"1030",0,0,0,224,536,2
"1031",0,0,0,31,315,0
"1032",0,0,0,200,385,1
"1033",199,10,0,670,10,0
"1034",0,195,0,500,300,1
"1035",0,0,60,610,0,0
"1036",0,630,0,140,630,0
"1037",0,0,0,910,95,0
"1038",0,20,0,0,20,1
"1039",0,0,0,681,60,0
"1040",0,230,0,695,230,0
"1041",0,405,0,0,660,0
"1042",0,0,0,70,566,1
"1043",0,211,0,75,211,0
"1044",0,0,0,342,0,0
"1045",0,0,0,785,0,1
"1046",170,0,0,747,0,0
"1047",0,0,0,914,0,0
"1048",0,0,0,70,0,0
"1049",0,0,0,680,0,0
"1050",0,587,0,143,687,5
"1051",0,0,104,259,52,1
"1052",0,0,0,605,125,0
"1053",0,0,0,218,382,1
"1054",0,90,0,125,540,0
"1055",0,0,0,960,0,0
"1056",225,0,0,355,0,0
"1057",0,0,0,975,45,1
"1058",0,0,0,115,597,2
"1059",0,0,0,326,0,0
"1060",0,205,0,693,205,0
"1061",0,0,0,660,165,0
"1062",0,0,0,900,0,0
"1063",0,90,0,0,825,1
"1064",0,680,0,190,740,0
"1065",0,0,0,740,0,0
"1066",0,0,0,325,60,2
"1067",0,0,0,150,40,1
"1068",0,0,0,35,0,1
"1069",0,0,0,855,0,0
"1070",0,703,0,15,810,2
"1071",0,90,0,150,685,2
"1072",220,0,0,630,0,0
"1073",60,0,0,1110,0,0
"1074",0,0,0,740,0,0
"1075",0,160,0,205,630,2
"1076",0,445,0,140,445,0
"1077",0,0,0,555,0,0
"1078",0,205,0,220,205,0
"1079",0,205,0,285,205,0
"1080",0,270,0,0,870,2
"1081",15,0,0,915,0,0
"1082",0,0,0,220,30,2
"1083",0,100,0,67,468,3
"1084",0,790,0,50,790,0
"1085",0,240,0,35,770,2
"1086",230,0,0,690,0,0
"1087",0,3,40,33,187,2
"1088",0,0,0,83,136,2
"1089",0,60,10,200,60,0
"1090",0,0,0,155,730,1
"1091",0,0,50,295,230,1
"1092",0,75,0,95,820,3
"1093",237,540,0,180,540,0
"1094",0,0,0,635,200,1
"1095",0,710,0,40,710,0
"1096",0,0,0,160,225,0
"1097",0,30,0,300,531,1
"1098",0,21,0,430,21,2
"1099",0,0,110,180,0,2
"1100",0,145,0,306,280,1
"1101",0,0,0,695,0,0
"1102",0,420,0,425,420,0
"1103",0,15,0,165,330,3
"1104",315,0,0,580,0,0
"1105",0,720,0,0,840,0
"1106",0,0,0,900,0,0
"1107",0,248,0,225,248,0
"1108",0,100,0,30,720,1
"1109",0,265,0,490,265,0
"1110",0,0,0,355,0,0
"1111",0,0,30,210,0,0
"1112",0,60,0,120,705,2
"1113",0,0,0,30,0,0
"1114",0,115,0,585,240,0
"1115",0,135,0,645,135,0
"1116",0,345,0,330,345,0
"1117",130,0,0,20,975,0
"1118",0,270,45,30,270,0
"1119",0,0,0,510,0,0
"1120",93,0,0,797,0,0
"1121",0,0,0,75,910,2
"1122",0,0,0,810,0,0
"1123",0,225,0,80,225,0
"1124",90,410,0,0,900,0
"1125",0,0,0,715,0,0
"1126",0,37,45,53,272,3
"1127",0,60,30,165,200,1
"1128",0,630,0,0,840,2
"1129",0,150,0,230,150,0
"1130",0,308,0,239,308,0
"1131",90,50,0,170,505,0
"1132",0,0,0,1060,0,0
"1133",0,0,0,871,0,0
"1134",0,1200,0,0,1200,0
"1135",0,680,0,0,680,0
"1136",280,185,0,385,290,0
"1137",0,35,0,400,85,2
"1138",0,0,0,750,0,0
"1139",0,0,0,590,0,0
"1140",90,0,0,300,380,0
"1141",0,0,0,130,0,0
"1142",0,0,0,215,0,0
"1143",0,0,0,124,360,1
"1144",135,0,0,300,210,0
"1145",148,363,0,238,511,0
"1146",0,0,0,420,0,0
"1147",0,15,0,82,294,1
"1148",0,122,0,175,122,2
"1149",0,270,95,15,270,0
"1150",0,0,0,514,250,1
"1151",100,0,0,608,125,2
"1152",0,0,0,120,780,1
"1153",0,0,0,187,205,3
"1154",0,0,0,650,30,0
"1155",0,0,0,888,0,0
"1156",245,0,0,260,177,3
"1157",265,0,0,380,0,0
"1158",0,210,0,540,210,0
"1159",40,0,0,980,0,0
"1160",0,60,0,720,60,0
"1161",0,325,0,405,325,0
"1162",0,0,0,290,530,0
"1163",69,0,0,245,232,3
"1164",240,0,0,390,150,0
"1165",120,0,0,690,0,0
"1166",0,360,0,480,360,0
"1167",0,0,0,750,0,0
"1168",0,115,0,655,205,0
"1169",0,390,0,390,390,0
"1170",535,0,0,305,0,0
"1171",0,0,0,210,570,1
"1172",0,169,0,110,896,2
"1173",0,0,0,396,634,0
"1174",0,0,50,165,210,0
"1175",0,365,0,0,695,0
"1176",0,0,0,153,578,0
"1177",0,480,0,306,480,0
"1178",0,0,0,690,0,0
"1179",0,0,30,225,212,2
"1180",0,0,0,168,240,2
"1181",165,0,0,690,0,0
"1182",120,0,30,105,31,2
"1183",0,0,0,780,0,1
"1184",0,0,0,495,0,0
"1185",3,20,0,124,398,2
"1186",20,0,0,70,510,2
"1187",0,20,0,0,980,1
"1188",150,0,0,660,0,0
"1189",0,0,0,240,0,0
"1190",0,0,0,30,575,1
"1191",0,0,0,665,225,0
"1192",0,0,0,336,0,0
"1193",0,0,0,835,0,0
"1194",0,0,0,821,0,0
"1195",0,360,0,150,720,0
"1196",50,0,0,483,0,0
"1197",170,120,0,80,475,2
"1198",0,60,0,270,495,0
"1199",0,75,0,35,863,5
"1200",0,0,0,1080,0,0
"1201",0,240,0,450,240,0
"1202",0,90,60,300,90,0
"1203",0,30,0,390,170,0
"1204",0,211,0,44,883,1
"1205",0,495,0,115,750,2
"1206",110,0,40,879,0,0
"1207",0,0,0,442,0,0
"1208",0,0,0,360,540,2
"1209",0,165,0,0,780,1
"1210",0,0,0,515,0,0
"1211",210,0,60,195,0,0
"1212",0,0,135,315,115,0
"1213",0,0,0,40,538,0
"1214",0,0,0,610,0,0
"1215",0,40,0,370,380,0
"1216",0,255,0,30,420,0
"1217",0,0,0,750,0,1
"1218",0,425,0,0,990,1
"1219",0,332,10,123,514,3
"1220",0,70,0,710,70,0
"1221",0,0,0,225,525,0
"1222",0,0,0,410,0,0
"1223",0,45,0,970,65,0
"1224",0,235,0,20,995,1
"1225",0,0,0,725,120,0
"1226",0,0,0,435,285,0
"1227",825,30,0,75,835,0
"1228",0,120,0,265,120,0
"1229",0,0,60,145,190,2
"1230",0,0,0,780,0,0
"1231",181,0,0,348,0,0
"1232",0,0,0,150,561,1
"1233",0,0,0,180,726,2
"1234",0,0,0,960,0,0
"1235",0,539,0,153,539,0
"1236",0,190,0,105,220,1
"1237",409,0,0,130,101,0
"1238",0,758,0,200,758,1
"1239",0,775,0,0,836,0
"1240",0,195,0,485,475,3
"1241",0,841,0,165,841,0
"1242",0,245,30,405,495,0
"1243",0,679,0,5,679,0
"1244",0,0,0,45,373,4
"1245",390,315,0,60,705,0
"1246",0,0,0,105,60,0
"1247",0,0,0,600,0,0
"1248",0,0,0,750,0,0
"1249",0,0,0,630,0,0
"1250",0,0,0,630,0,0
"1251",0,260,0,80,700,2
"1252",0,90,0,618,90,0
"1253",0,0,0,217,0,0
"1254",0,30,0,238,30,0
"1255",90,0,0,670,0,0
"1256",0,0,0,353,97,0
"1257",0,0,0,1005,0,0
"1258",0,749,0,61,749,0
"1259",0,480,0,30,480,0
"1260",280,0,0,276,417,3
"1261",0,0,0,930,0,0
"1262",0,0,0,503,0,0
"1263",325,0,0,265,0,0
"1264",0,60,0,245,270,3
"1265",0,0,0,59,661,0
"1266",0,240,0,0,885,0
"1267",0,95,0,598,407,0
"1268",0,30,50,60,240,0
"1269",0,255,10,125,530,2
"1270",161,129,0,354,610,2
"1271",0,0,0,645,210,0
"1272",0,180,5,215,180,0
"1273",0,178,0,482,298,0
"1274",0,0,0,460,355,1
"1275",685,0,0,280,0,0
"1276",0,0,0,655,120,0
"1277",0,105,0,146,359,2
"1278",0,0,0,0,445,1
"1279",0,0,0,165,0,0
"1280",0,0,0,82,618,0
"1281",175,415,0,0,595,0
"1282",120,0,0,0,75,0
"1283",0,0,0,769,0,0
"1284",0,720,0,105,720,0
"1285",165,0,0,475,0,0
"1286",930,0,0,0,0,0
"1287",11,40,60,80,40,0
"1288",380,0,0,500,0,0
"1289",0,50,15,146,402,3
"1290",0,0,0,810,0,0
"1291",0,105,0,670,105,0
"1292",0,0,0,750,0,0
"1293",0,575,0,270,575,0
"1294",240,0,0,191,0,1
"1295",0,120,0,230,550,2
"1296",0,770,0,0,770,0
"1297",0,15,0,308,456,2
"1298",50,700,0,45,700,0
"1299",0,0,0,693,0,0
"1300",0,0,0,153,387,1
"1301",0,70,0,567,205,0
"1302",180,0,0,370,430,2
"1303",0,0,0,382,520,0
"1304",0,0,0,155,710,2
"1305",350,0,0,620,0,0
"1306",0,205,150,245,355,0
"1307",0,206,215,102,236,2
"1308",0,0,0,810,0,0
"1309",0,0,30,403,0,0
"1310",0,0,0,272,0,0
"1311",0,0,0,745,0,0
"1312",360,180,0,350,180,0
"1313",0,195,0,125,725,3
"1314",0,0,0,155,175,1
"1315",0,0,0,76,401,2
"1316",0,0,0,840,0,0
"1317",0,0,0,380,256,3
"1318",0,450,0,300,600,0
"1319",0,1140,0,0,1140,0
"1320",535,183,0,212,203,0
"1321",0,0,0,148,137,1
"1322",0,265,45,125,265,0
"1323",0,520,0,0,810,5
"1324",0,0,35,275,0,0
"1325",0,0,0,33,447,1
"1326",0,0,30,10,0,0
"1327",0,0,0,38,328,3
"1328",630,0,0,300,0,0
"1329",60,0,0,551,89,0
"1330",0,905,0,0,905,0
"1331",405,0,0,495,0,0
"1332",0,10,0,50,512,6
"1333",165,0,0,425,0,0
"1334",0,0,0,652,0,0
"1335",0,35,30,15,300,4
"1336",565,0,0,95,130,2
"1337",0,0,0,110,395,2
"1338",0,245,0,0,860,3
"1339",0,0,0,362,447,3
"1340",0,0,0,796,60,2
"1341",0,0,0,852,0,0
"1342",0,0,0,780,0,0
"1343",0,0,0,915,0,0
"1344",0,0,0,505,500,0
"1345",0,300,0,630,300,0
"1346",0,370,0,680,370,0
"1347",0,0,0,925,0,0
"1348",0,0,0,50,630,1
"1349",0,0,0,501,251,0
"1350",0,0,0,280,180,0
"1351",0,0,0,515,0,0
"1352",0,605,0,235,605,0
"1353",0,0,0,790,0,0
"1354",150,195,0,390,195,0
"1355",0,0,0,320,0,0
"1356",0,320,60,120,320,0
"1357",0,240,0,90,778,2
"1358",0,0,0,695,235,0
"1359",0,0,0,845,0,0
"1360",0,0,60,60,200,2
"1361",0,0,0,110,370,3
"1362",0,0,0,770,0,0
"1363",0,91,0,135,725,2
"1364",0,0,0,555,215,2
"1365",0,360,0,465,360,0
"1366",0,0,0,180,450,1
"1367",95,420,0,60,555,0
"1368",0,285,0,150,731,1
"1369",0,0,0,60,871,5
"1370",0,0,0,225,150,1
"1371",0,0,0,50,175,0
"1372",267,0,0,568,0,0
"1373",0,75,0,380,75,0
"1374",0,945,0,0,945,0
"1375",0,370,0,560,370,0
"1376",0,90,30,60,405,1
"1377",0,0,0,540,240,0
"1378",0,0,30,358,60,0
"1379",0,585,0,298,600,0
"1380",0,5,0,85,285,1
"1381",0,0,0,285,135,1
"1382",120,0,0,485,145,0
"1383",0,450,0,45,450,0
"1384",0,75,0,570,300,1
"1385",0,270,0,105,270,0
"1386",0,0,0,695,0,0
"1387",380,0,0,340,30,1
"1388",0,0,0,180,519,2
"1389",105,127,75,174,127,0
"1390",0,0,0,245,0,0
"1391",0,0,0,420,180,1
"1392",0,0,0,263,632,3
"1393",83,0,0,150,562,1
"1394",0,0,0,0,1080,0
"1395",0,0,0,245,0,0
"1396",0,0,0,330,445,0
"1397",0,20,20,151,219,2
"1398",0,225,0,100,455,0
"1399",0,0,45,80,185,2
"1400",0,380,0,30,802,2
"1401",0,865,0,310,865,0
"1402",0,0,0,1027,0,0
"1403",0,0,0,580,245,0
"1404",90,0,0,835,0,0
"1405",0,205,0,180,205,0
"1406",0,130,0,75,865,2
"1407",0,0,0,960,0,0
"1408",0,0,0,50,180,3
"1409",0,0,0,715,0,0
"1410",0,0,0,0,630,1
"1411",0,0,0,780,0,0
"1412",0,250,0,95,680,0
"1413",0,0,0,195,702,0
"1414",0,270,0,50,270,0
"1415",0,0,0,285,585,1
"1416",0,0,0,915,0,0
"1417",0,0,0,260,420,1
"1418",0,180,0,630,300,1
"1419",0,0,45,400,0,0
"1420",0,0,25,330,0,0
"1421",0,0,0,645,0,0
"1422",0,0,120,220,0,0
"1423",180,0,0,396,0,0
"1424",0,0,0,0,855,0
"1425",30,0,0,852,0,0
"1426",0,0,30,135,0,0
"1427",0,15,0,454,290,3
"1428",0,0,0,205,426,1
"1429",0,0,0,736,0,0
"1430",0,0,0,978,0,0
"1431",0,0,0,290,615,0
"1432",0,0,0,177,168,1
"1433",0,0,0,970,0,0
"1434",90,490,0,380,580,0
"1435",0,0,45,80,265,1
"1436",0,0,0,660,0,0
"1437",0,95,0,585,380,1
"1438",0,0,0,635,60,0
"1439",0,0,0,2,255,2
"1440",0,60,20,130,75,0
"1441",0,840,0,60,840,0
"1442",0,0,0,0,1005,2
"1443",0,0,0,210,630,0
"1444",0,0,0,420,0,0
"1445",0,0,0,802,0,0
"1446",0,0,0,222,0,0
"1447",0,480,0,305,620,0
"1448",165,90,0,345,685,2
"1449",0,90,0,130,230,3
"1450",0,0,75,795,0,0
"1451",60,330,0,450,330,0
"1452",0,0,0,205,675,0
"1453",180,0,0,680,0,0
"1454",0,0,0,280,0,0
"1455",0,110,0,110,391,2
"1456",0,0,0,190,595,2
"1457",0,80,0,315,120,1
"1458",0,135,0,825,135,0
"1459",0,242,75,116,242,0
"1460",50,0,0,665,0,0
"1461",0,0,0,520,350,0
"1462",0,20,0,0,640,0
"1463",0,590,0,220,590,0
"1464",295,125,0,50,720,0
"1465",210,57,0,330,462,3
"1466",0,0,15,201,40,1
"1467",0,0,0,100,295,3
"1468",0,0,0,247,353,3
"1469",0,0,0,194,321,1
"1470",0,75,0,0,690,3
"1471",0,0,0,690,0,0
"1472",30,800,0,0,830,0
"1473",185,0,0,160,390,1
"1474",0,30,0,734,261,1
"1475",0,0,0,645,0,0
"1476",0,0,0,670,0,0
"1477",0,0,0,1020,0,0
"1478",0,0,0,602,173,0
"1479",0,105,18,134,472,3
"1480",0,135,0,145,285,3
"1481",0,420,0,330,420,0
"1482",0,0,0,643,213,0
"1483",0,0,0,814,376,4
"1484",0,0,0,505,332,0
"1485",270,0,0,141,677,2
"1486",0,0,15,410,125,1
"1487",0,60,0,610,60,0
"1488",0,540,0,290,540,0
"1489",0,809,0,20,809,0
"1490",0,0,0,15,350,1
"1491",700,0,0,220,0,0
"1492",0,0,510,165,780,2
"1493",0,240,0,10,860,0
"1494",0,70,0,285,210,2
"1495",0,0,0,905,0,0
"1496",488,0,0,217,728,2
"1497",890,0,0,10,0,3
"1498",0,0,0,615,450,0
"1499",0,0,0,0,0,0
"1500",0,0,0,810,0,0
"1501",0,0,0,20,0,1
"1502",0,0,45,465,0,0
"1503",0,205,0,105,205,0
"1504",0,0,0,435,310,0
"1505",60,0,0,340,455,1
"1506",5,0,0,380,125,0
"1507",620,0,0,305,15,0
"1508",0,0,0,295,50,2
"1509",0,0,0,365,0,0
"1510",0,0,20,40,655,2
"1511",0,0,0,10,195,2
"1512",0,0,0,315,405,0
"1513",0,0,0,260,60,0
"1514",0,0,0,155,875,3
"1515",0,0,0,335,0,0
"1516",0,725,0,110,725,0
"1517",0,0,0,805,0,0
"1518",0,0,0,170,775,4
"1519",0,40,0,313,60,0
"1520",0,120,0,105,360,3
"1521",0,95,25,155,95,0
"1522",0,15,73,27,548,2
"1523",0,0,0,565,0,0
"1524",0,0,0,885,45,2
"1525",0,0,0,500,0,0
"1526",0,180,0,230,180,0
"1527",0,0,0,763,0,1
"1528",0,150,0,300,555,2
"1529",0,0,0,730,0,0
"1530",12,0,0,108,180,0
"1531",0,0,0,70,270,4
"1532",150,260,0,310,260,0
"1533",0,370,0,240,370,0
"1534",0,560,0,50,560,0
"1535",0,0,0,105,360,2
"1536",0,615,0,165,615,0
"1537",0,480,0,300,480,0
"1538",0,0,15,75,280,2
"1539",0,0,15,420,0,0
"1540",0,60,0,17,395,2
"1541",0,420,0,60,420,0
"1542",0,555,0,0,765,0
"1543",0,855,0,15,855,0
"1544",0,0,0,840,0,1
"1545",0,0,0,510,0,2
"1546",0,205,0,115,320,0
"1547",0,0,0,0,495,2
"1548",0,30,30,45,191,2
"1549",0,20,0,140,770,2
"1550",0,0,60,260,132,0
"1551",0,0,0,305,30,0
"1552",0,645,0,255,645,0
"1553",652,0,0,165,0,0
"1554",203,0,0,871,0,0
"1555",0,440,0,320,550,0
"1556",0,0,0,105,0,0
"1557",0,90,0,30,730,3
"1558",0,375,0,490,375,0
"1559",0,0,0,30,655,4
"1560",0,0,0,190,165,1
"1561",0,20,0,75,160,3
"1562",0,0,0,810,0,0
"1563",0,0,0,10,890,0
"1564",0,75,50,230,75,0
"1565",0,0,0,447,0,0
"1566",0,0,0,215,60,1
"1567",0,0,0,180,0,2
"1568",0,0,180,240,0,1
"1569",0,0,0,110,220,1
"1570",0,20,0,360,20,0
"1571",0,0,0,660,0,0
"1572",0,20,0,330,425,2
"1573",510,0,0,10,440,1
"1574",0,0,0,180,690,2
"1575",300,0,0,345,0,0
"1576",0,0,0,493,327,0
"1577",0,0,0,350,360,0
"1578",0,260,0,21,260,0
"1579",0,60,75,90,415,2
"1580",0,360,0,450,436,3
"1581",0,0,0,360,195,1
"1582",0,0,0,60,0,0
"1583",190,0,0,32,678,2
"1584",0,60,0,60,930,4
"1585",0,0,0,1126,39,2
"1586",0,0,0,330,180,0
"1587",0,30,0,85,275,4
"1588",0,840,0,0,840,0
"1589",0,465,0,260,465,0
"1590",0,255,0,110,777,1
"1591",35,260,0,155,355,0
"1592",0,195,0,207,663,3
"1593",0,0,0,820,0,0
"1594",290,80,0,300,370,1
"1595",0,50,0,50,850,2
"1596",0,0,0,820,0,0
"1597",0,0,0,925,0,0
"1598",0,580,0,320,580,0
"1599",0,660,0,60,660,0
"1600",0,0,0,60,603,2
"1601",0,0,30,110,0,0
"1602",0,150,75,90,225,0
"1603",0,0,0,690,0,0
"1604",0,0,0,420,420,2
"1605",0,0,0,230,0,0
"1606",0,60,0,74,944,2
"1607",0,0,0,300,555,1
"1608",0,0,420,225,31,2
"1609",0,0,0,135,775,3
"1610",0,105,0,161,655,2
"1611",0,0,0,129,741,2
"1612",0,0,0,240,0,0
"1613",60,0,0,254,120,1
"1614",0,0,0,210,630,0
"1615",36,0,0,175,200,1
"1616",0,0,0,540,135,0
"1617",0,0,0,0,0,0
"1618",0,0,0,710,60,1
"1619",0,0,0,135,661,1
"1620",30,0,0,60,320,3
"1621",0,0,0,300,450,2
"1622",120,0,0,340,380,2
"1623",105,0,0,45,225,3
"1624",0,0,0,473,76,1
"1625",0,0,0,201,508,0
"1626",0,0,0,0,1115,0
"1627",0,150,0,0,670,2
"1628",0,615,0,0,870,0
"1629",0,0,60,60,170,1
"1630",0,0,50,553,0,0
"1631",0,170,0,135,655,2
"1632",0,0,0,790,0,0
"1633",0,20,0,125,746,7
"1634",0,120,0,300,660,4
"1635",0,0,0,630,30,0
"1636",0,0,0,480,0,0
"1637",0,0,0,750,0,0
"1638",0,0,0,635,20,1
"1639",0,0,0,246,60,2
"1640",0,390,0,440,390,0
"1641",0,555,0,165,555,0
"1642",0,0,0,405,0,0
"1643",0,0,0,648,0,0
"1644",0,25,0,160,225,3
"1645",90,157,0,15,577,0
"1646",0,0,0,900,0,0
"1647",0,227,0,453,227,0
"1648",710,0,0,100,0,0
"1649",0,45,0,45,362,1
"1650",0,0,0,240,0,0
"1651",0,729,0,96,729,0
"1652",0,0,60,0,540,2
"1653",0,470,0,310,470,0
"1654",0,502,0,113,652,0
"1655",0,755,0,150,755,0
"1656",0,0,0,705,0,0
"1657",0,0,0,134,135,0
"1658",0,0,45,157,0,0
"1659",120,320,0,380,320,0
"1660",0,85,0,110,85,0
"1661",210,0,0,120,180,3
"1662",0,0,0,100,0,0
"1663",0,45,0,0,540,2
"1664",0,0,0,0,0,0
"1665",0,0,0,600,0,0
"1666",0,0,0,770,0,0
"1667",0,0,0,0,720,2
"1668",0,405,0,230,807,1
"1669",0,0,0,104,243,3
"1670",0,288,0,80,550,0
"1671",0,630,0,0,750,0
"1672",0,0,0,300,0,0
"1673",0,218,0,182,285,1
"1674",0,0,91,359,0,0
"1675",0,0,0,900,0,0
"1676",0,0,60,380,0,0
"1677",0,395,0,216,395,0
"1678",0,95,0,45,860,4
"1679",0,0,0,431,260,0
"1680",0,0,30,90,255,2
"1681",0,390,0,380,390,0
"1682",0,0,30,121,131,3
"1683",0,0,0,863,0,0
"1684",0,0,0,206,152,2
"1685",0,0,0,225,60,0
"1686",0,0,0,570,0,0
"1687",0,30,0,160,212,1
"1688",0,0,0,190,0,0
"1689",0,570,0,150,570,2
"1690",0,0,0,238,402,0
"1691",0,0,0,550,0,0
"1692",0,200,0,0,470,3
"1693",0,0,0,480,0,0
"1694",0,0,0,55,316,2
"1695",0,0,0,465,30,2
"1696",30,0,60,490,0,0
"1697",0,0,0,0,240,1
"1698",0,315,90,50,315,0
"1699",0,0,0,0,0,0
"1700",0,0,0,838,0,0
"1701",0,265,0,261,575,1
"1702",0,0,0,496,0,0
"1703",30,650,0,270,680,0
"1704",0,0,0,110,60,0
"1705",0,30,0,485,30,0
"1706",0,0,0,525,240,1
"1707",0,0,0,55,690,0
"1708",0,0,0,120,0,0
"1709",0,755,0,5,755,0
"1710",0,185,0,255,525,2
"1711",80,165,0,415,285,0
"1712",0,0,0,207,0,0
"1713",0,0,0,241,737,0
"1714",0,0,0,180,0,0
"1715",0,20,0,150,305,2
"1716",0,0,0,150,780,4
"1717",0,0,0,833,67,0
"1718",0,231,0,489,331,0
"1719",60,0,0,399,90,0
"1720",0,0,0,605,415,0
"1721",0,208,0,385,448,1
"1722",51,0,0,295,110,4
"1723",272,0,0,682,6,2
"1724",0,0,0,570,0,0
"1725",0,0,0,270,0,0
"1726",0,0,0,879,0,2
"1727",0,0,0,430,0,0
"1728",326,0,0,56,0,2
"1729",0,0,0,55,820,2
"1730",120,0,0,203,275,4
"1731",0,0,0,300,500,2
"1732",0,0,0,825,255,3
"1733",0,0,0,175,555,1
"1734",0,0,0,370,250,1
"1735",0,0,0,200,90,2
"1736",0,0,0,660,30,0
"1737",0,0,0,0,0,0
"1738",240,0,0,122,410,1
"1739",82,0,0,62,271,2
"1740",52,0,0,254,120,1
"1741",0,0,0,194,0,0
"1742",0,0,0,680,0,1
"1743",0,0,0,150,0,1
"1744",0,0,0,0,750,0
"1745",0,0,0,11,344,2
"1746",0,0,30,300,0,0
"1747",0,0,0,0,685,1
"1748",0,0,0,600,150,1
"1749",335,0,0,85,45,2
"1750",0,0,0,280,30,0
"1751",0,0,0,143,435,1
"1752",0,0,0,288,45,4
"1753",771,0,0,150,210,1
"1754",0,0,0,40,170,0
"1755",0,90,0,250,253,2
"1756",0,30,0,15,395,2
"1757",0,90,0,300,510,2
"1758",0,0,0,50,1003,4
"1759",0,0,0,585,0,0
"1760",0,372,0,353,372,0
"1761",0,90,30,65,340,1
"1762",0,0,0,420,0,0
"1763",0,0,0,930,0,0
"1764",0,0,0,410,370,1
"1765",0,0,0,320,0,0
"1766",0,255,0,180,255,0
"1767",0,0,0,870,45,0
"1768",350,0,0,0,870,4
"1769",0,0,0,385,15,0
"1770",0,0,0,850,0,0
"1771",0,0,0,45,775,1
"1772",0,0,0,835,0,0
"1773",0,0,0,303,7,0
"1774",0,0,0,480,0,0
"1775",0,0,0,637,0,0
"1776",0,0,0,195,0,0
"1777",0,0,0,265,260,1
"1778",0,0,0,645,0,0
"1779",0,0,0,390,0,0
"1780",0,0,0,810,0,0
"1781",0,0,0,290,565,0
"1782",0,50,0,240,460,1
"1783",0,0,113,282,0,0
"1784",0,0,0,400,371,1
"1785",0,0,0,705,0,0
"1786",0,725,0,155,725,0
"1787",0,270,0,270,270,0
"1788",0,0,0,412,270,1
"1789",110,233,0,55,263,2
"1790",510,0,0,150,120,0
"1791",0,25,0,32,955,9
"1792",0,0,0,424,605,0
